"estuary","slopes","ci.up","ci.low","pvals","s.pvals","STATE","DLAT","DLONG","CONDITION","CLASSIFICATION","SUBCLASS","BARRIER_BACKBARRIER","CENTRAL_BASIN","FLUVIAL_BAYHEAD_DELTA","FLOOD_EBB_DELTA","INTERTIDAL_FLATS","MANGROVE","SALTMARSH_SALTFLAT","TIDAL_SANDBANKS","ROCKY_REEF","CORAL","CHANNEL","BEDROCK","FLOODPLAIN","BEDROCK_PERIMETER","PERIMETER","CATCHMENTAREA","WATERAREA","MAXLENGTH","MAXWIDTH","ENTLENGTH","ENTRANCEWIDTH","MEANWAVEHEIGHT","MEANWAVEPERIOD","MAXWAVEHEIGHT","MAXWAVEPERIOD","TIDALRANGE","TIDALTYPE"
"Talbot Bay",5.09244890228443e-06,1.13307500153455e-05,-1.14585221077659e-06,0.1031355102552,2.41363798351616e-36,"WA",-16.211,123.866,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.71,1024,283.24,28.38,17.87,NA,1.54,0.103,3.362,1.2,6.2,8.7,"Semi Diurnal"
"Tallebudgera Creek",1.17307114230027e-05,1.79228352759626e-05,5.53858757004287e-06,0.000174661545635585,2.413226837494e-17,"QLD",-28.095,153.462,"modified","tide dominated","TIDAL FLAT/CREEK",NA,0.1312,NA,0.10534,0.2338,0.18276,NA,0.04027,NA,NA,0.75747,NA,0.02538,0.48912,30.36,97,1.17,8.34,0.44,0.87,0.13,0.967,6.668,2.6,10.8,1.2,"Semi Diurnal"
"Tallow Creek",6.86179998907819e-06,2.06765762928759e-05,-6.95297631471956e-06,0.322732060727813,0.321770421398702,"NSW",-28.668,153.622,"modified","wave dominated","STRANDPLAIN",NA,NA,NA,NA,0.40057,0.01258,0.05386,NA,NA,NA,0.09284,NA,NA,NA,3.93,NA,0.11,1.55,0.15,NA,0.046,NA,NA,NA,NA,NA,""
"Tamar River",4.87951642631761e-06,1.22733559367881e-05,-2.51432308415286e-06,0.187330184946729,8.28326321826677e-35,"TAS",-41.069,146.776,"extensively modified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,21.23391,NA,7.42997,NA,0.29425,NA,75.15767,NA,NA,0.60395,193.97,11392,91.71,68.84,3.51,NA,2.87,1.12,5.021,5.5,9.5,2.4,"Semi Diurnal"
"Tamboon Inlet",1.09616738796226e-06,1.15020006502363e-05,-9.30966587431182e-06,0.833264258125592,0.0212789558228249,"VIC",-37.779,149.148,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.30325,5.74239,0.40109,0.01528,0.38371,NA,1.66415,0.08147,NA,NA,0.97658,NA,NA,0.07341,36.63,1216,8.06,13.99,2.44,1.39,0.12,1.167,6.407,4.4,12.4,1.1,"Diurnal"
"Taylor Inlet",1.03504691807515e-05,1.73521344415339e-05,3.34880391996911e-06,0.00329732425728347,1.51690455948758e-05,"WA",-34.999,118.063,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.79676,0.42209,NA,0.01662,0.00138,NA,NA,NA,0.01836,NA,0.00415,NA,NA,NA,5.56,NA,0.48,1.49,1.19,0.31,0.067,NA,NA,NA,NA,NA,""
"Templestowe Lagoon",-6.99785602223048e-06,-1.70128717205633e-06,-1.22944248724046e-05,0.00868563713553644,0.0887254895720733,"TAS",-41.727,148.279,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.07032,0.50103,0.06236,0.03454,0.16866,NA,0.26339,NA,NA,NA,0.04969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Termeil Lake",4.99327519366352e-06,9.99849942784424e-06,-1.19490405171872e-08,0.0464204691037387,0.000141981585716307,"NSW",-35.462,150.395,"near pristine","wave dominated","WAVE-DOMINATED ESTUARY",0.04461,0.35115,0.13238,0.05896,0.04778,NA,0.25146,NA,0.00802,NA,0.11481,NA,NA,NA,8.29,NA,0.57,2.81,0.64,0.74,0.025,NA,NA,NA,NA,NA,""
"Terrigal Lagoon",6.46075354366764e-07,4.94274916121796e-06,-3.65059845248443e-06,0.763813772912067,0.0761891334682514,"NSW",-33.444,151.443,"modified","wave dominated","OTHER",0.12212,0.22919,NA,0.0085,0.07781,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68,NA,0.24,1.76,0.26,0.54,0.034,NA,NA,NA,NA,NA,""
"The Narrows",-5.1568402043191e-06,-8.76294751075433e-07,-9.43738565756277e-06,0.0163632070445454,7.09535593917745e-50,"QLD",-23.748,151.166,"largely unmodified","tide dominated","OTHER",NA,NA,NA,NA,5.65776,30.51986,17.09728,0.23719,NA,NA,32.42945,NA,NA,4.07969,173.06,2668,40.25,27.99,2.22,NA,2.93,0.827,5.933,3.2,9.3,3.3,"Semi Diurnal"
"Thirsty Lagoon",2.93020305354655e-06,1.00667275185339e-05,-4.20632141144081e-06,0.412611561021973,8.95977042328297e-07,"TAS",-40.39,148.438,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Thirsty Sound",5.41335460810635e-06,1.00282628488321e-05,7.98446367380585e-07,0.0194700298925296,0.184601764005321,"QLD",-22.272,149.904,"largely unmodified","tide dominated","OTHER",NA,NA,NA,NA,8.88521,55.15509,18.5387,NA,0.9029,NA,63.83282,20.12685,NA,12.6596,185.12,311,63.19,23.17,NA,NA,7.5,0.544,5.779,2.2,9.8,5.4,"Semi Diurnal"
"Thurburn Creek",-1.15728926036919e-06,5.62552753473536e-06,-7.94010605547374e-06,0.73311932344353,0.011930391627133,"WA",-14.581,127.956,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,1.7961,3.76781,6.4534,0.62476,NA,NA,3.48727,NA,0.34642,0.01488,19.18,547,1.35,6.76,NA,NA,1.12,0.483,3.938,4.4,8.8,4.9,"Semi Diurnal"
"Thurra River",1.34683886639293e-05,6.40579979433635e-05,-3.71212206155049e-05,0.595447108334676,0.0293704707950195,"VIC",-37.784,149.311,"near pristine","wave dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04,NA,0.28,5.5,0.12,NA,0.12,NA,NA,NA,NA,NA,""
"Tilba Tilba Lake",1.80890828051969e-06,4.8334446728242e-06,-1.21562811178482e-06,0.232053621694293,3.13905433833542e-13,"NSW",-36.339,150.1,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.48394,0.79475,0.18942,0.2176,0.0331,NA,0.04784,NA,0.00875,NA,0.13862,NA,NA,1.8832,7.33,16,1.01,2.53,0.89,0.96,0.053,1.259,6.605,6.1,11.9,1.1,"Semi Diurnal"
"Tomaga River",5.80803505622486e-06,1.32442125729977e-05,-1.62814246054796e-06,0.118781448935222,0.210922586289133,"NSW",-35.837,150.185,"largely unmodified","river dominated","WAVE-DOMINATED DELTA",0.15074,NA,0.4281,0.09261,0.2407,0.19049,0.50033,NA,0.2479,NA,0.69287,NA,NA,7.73505,20.19,125,1.21,9.11,0.34,0.62,0.086,1.215,6.578,6.5,11.9,1.1,"Semi Diurnal"
"Tomahawk River",2.12012552738089e-05,5.25443180864171e-05,-1.01418075387994e-05,0.183387604963026,0.0447050301445645,"TAS",-40.865,147.761,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.02156,NA,NA,0.16718,0.13343,NA,0.03225,NA,NA,NA,0.17739,NA,NA,NA,4.15,228,0.07,1.96,NA,NA,0.071,1.159,5.286,5.9,9.9,1.6,"Semi Diurnal"
"Tommycut Creek",-1.37379622179873e-05,-4.0488705999961e-06,-2.34270538359785e-05,0.00602960092202604,1.76587404161101e-05,"NT",-12.28,131.699,"extensively modified","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,3.80203,7.2252,20.05899,NA,NA,NA,2.42389,NA,5.61099,NA,11.14,67,0.32,5.03,NA,NA,0.11,0.33,3.216,1.7,6.4,3.7,"Semi Diurnal"
"Topsy Creek",6.94882495754773e-06,1.11443578767109e-05,2.75329203838455e-06,0.000989753030726537,1.91894833040494e-40,"QLD",-15.5,141.482,"near pristine","river dominated","WAVE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.89,794,2.91,20.76,NA,NA,0.32,0.342,3.55,2.8,9.8,2.5,"Diurnal"
"Torbay Inlet",8.83879516032953e-06,1.50157125468514e-05,2.66187777380771e-06,0.00455486904953249,6.10368891180747e-06,"WA",-35.046,117.676,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.25903,2.1098,NA,0.26974,0.03723,NA,0.38033,NA,NA,NA,0.35222,NA,NA,NA,17.24,NA,2.37,6.39,1.08,3.02,0.34,NA,NA,NA,NA,NA,""
"Torradup River",-4.65240320103357e-06,5.46254628766402e-06,-1.47673526897312e-05,0.358602020703874,0.000321467574045919,"WA",-33.861,121.016,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.09745,0.06193,0.05309,NA,NA,NA,NA,NA,NA,NA,0.31678,NA,NA,0.00352,9.35,NA,0.47,3.78,NA,NA,0.028,NA,NA,NA,NA,NA,""
"Towamba River",4.02809454882056e-06,9.60499309098399e-06,-1.54880399334287e-06,0.149118530113067,0.119669433980549,"NSW",-37.112,149.913,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.19625,NA,3.42478,0.90409,0.12922,NA,0.24554,0.2425,0.00998,NA,1.45473,NA,NA,0.11202,24.42,1063,1.51,8.67,0.46,1.97,0.16,0.437,6.763,2.4,11.8,1.5,"Semi Diurnal"
"Trepang Bay",1.7583136414867e-06,1.03021150680388e-05,-6.78548778506537e-06,0.680921907074233,4.00394536181295e-30,"NT",-11.16,131.929,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.58,242,82.93,13.12,NA,NA,10.89,0.188,4.92,2.6,8.7,2.5,"Diurnal"
"Trial Bay",1.58045581882763e-06,5.86511173853433e-06,-2.70420010087907e-06,0.461218281943403,3.77321981591517e-15,"NT",-12.992,136.496,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.53,350,7.36,6.93,2.25,NA,0.51,0.243,4.207,1.9,8.2,1.5,"Diurnal"
"Trinity Inlet",-1.50602415244103e-06,1.93589364927056e-06,-4.94794195415261e-06,0.38187840527482,1.15713943148606e-42,"QLD",-16.905,145.785,"modified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,1.12142,4.40509,24.38988,9.49404,NA,NA,NA,11.67331,NA,NA,NA,80.07,330,13.46,15.01,NA,NA,1.65,0.371,4.8,1.2,12.2,2,"Diurnal"
"Tuggerah Lakes",4.53526090937784e-06,9.37314047950307e-06,-3.0261866074738e-07,0.0615076006246881,8.05173531356941e-17,"NSW",-33.346,151.502,"extensively modified","wave dominated","WAVE-DOMINATED ESTUARY",0.03962,69.3183,7.00435,2.96575,1.56442,0.17674,0.13003,NA,0.17234,NA,1.58902,NA,NA,0.09345,102.2,822,82.5,17.87,4.92,1.53,0.1,1.182,6.896,8.6,13.7,1,"Semi Diurnal"
"Tully Inlet",7.58121372826018e-06,1.14511593595756e-05,3.71126809694472e-06,9.65195218631562e-05,7.61831804590838e-58,"QLD",-16.675,138.16,"near pristine","river dominated","WAVE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28,4362,1.31,6.48,NA,NA,0.44,0.058,3.741,0.7,10.2,3,"Diurnal"
"Tully River",-3.4517710875716e-06,2.39564668964129e-06,-9.2991888647845e-06,0.238697602121924,0.0310260826847453,"QLD",-18.033,146.054,"modified","river dominated","WAVE-DOMINATED DELTA",0.06333,NA,NA,1.96953,0.82349,8.02953,1.42564,0.56228,NA,NA,1.10452,NA,NA,4.69501,35.58,1441,1.83,15.05,NA,NA,0.28,0.794,6.04,2.8,13.5,2.1,"Semi Diurnal"
"Turner River",1.41082955206134e-05,2.30701803830582e-05,5.14641065816869e-06,0.00176212280102867,6.05027371311187e-10,"WA",-20.35,118.405,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,1.18812,2.22029,5.55477,0.17128,NA,NA,2.82157,NA,NA,0.79942,10.45,4555,0.87,2.51,NA,NA,1.11,0.374,3.867,1.2,8.3,5.8,"Semi Diurnal"
"Tuross Lake",-3.74685587383355e-06,-6.8641303886448e-08,-7.42507044378065e-06,0.0419483210942824,2.37041960148781e-16,"NSW",-36.067,150.132,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.53911,5.62781,17.69419,1.74876,0.55731,0.27517,0.93264,0.89186,0.02811,NA,5.34083,NA,NA,0.69856,93.66,1811,12.95,22.02,0.67,1.62,0.14,1.359,6.664,6.7,11.8,1.1,"Semi Diurnal"
"Tweed River",8.63391368226254e-06,1.25712733124305e-05,4.6965540520946e-06,1.43416908467434e-05,1.76006945835382e-06,"NSW",-28.17,153.556,"modified","wave dominated","WAVE-DOMINATED ESTUARY",5.82825,4.86588,1.39561,0.68325,1.21094,4.37165,0.18818,0.58434,NA,NA,9.17306,NA,NA,0.24281,90.31,1126,9.228,36.51,0.54,NA,0.2,1.296,6.726,4.5,12.1,1.2,"Semi Diurnal"
"Twofold Bay / Eden",1.37842972329307e-05,2.28388587622993e-05,4.72973570356203e-06,0.00242102905314959,6.8609798302591e-26,"NSW",-37.078,149.947,"modified","tide dominated","OTHER",1.24387,0.53852,4.17022,1.33063,0.35338,0.02259,0.30641,0.2425,0.4874,NA,34.45343,NA,NA,0.2634,31.5,NA,29.96,7.36,5.11,NA,5.11,NA,NA,NA,NA,NA,""
"Ulladulla Harbour/Millards Creek",2.30072188140649e-05,3.14526488733842e-05,1.45617887547457e-05,7.13038416175876e-08,1.57295895567379e-37,"NSW",-35.357,150.485,"extensively modified","wave dominated","OTHER",NA,NA,NA,NA,0.02968,NA,NA,NA,0.11479,NA,0.56358,NA,NA,0.94464,6.13,NA,0.51,1.82,0.83,0.84,0.64,NA,NA,NA,NA,NA,""
"Vasse-Wonnerup Estuary",-2.4527217110688e-06,8.57389678925853e-07,-5.76283310106346e-06,0.139020325323815,7.48526099519969e-35,"WA",-33.619,115.414,"extensively modified","wave dominated","WAVE-DOMINATED ESTUARY",8.05042,7.49539,1.11435,0.00605,NA,NA,1.12473,0.02266,NA,NA,1.32437,NA,NA,4.91275,37.49,725,8.29,5.76,1.28,2.6,0.2,0.621,4.08,4.3,10.1,0.5,"Diurnal"
"Victor Creek",1.62797471157059e-06,8.57564086505911e-06,-5.31969144191792e-06,0.639621332550595,5.73625801637158e-09,"QLD",-20.886,148.935,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,2.60354,2.97506,1.14697,NA,NA,NA,0.58553,NA,NA,NA,9.92,42,0.75,3.55,1,NA,0.61,0.17,5.084,1.2,9.5,3.8,"Semi Diurnal"
"Victoria Creek",-7.55704031876016e-06,-2.6064399204222e-06,-1.25076407170981e-05,0.00242322686843677,3.91742578064093e-07,"QLD",-18.619,146.338,"modified","river dominated","WAVE-DOMINATED DELTA",1.22628,NA,NA,6.39543,NA,17.0395,NA,1.91741,NA,NA,3.55461,NA,NA,NA,29.82,78,4.14,12.8,1.04,NA,0.77,1.125,6.038,4,12.5,2.2,"Semi Diurnal"
"Victoria River",-1.89414752019739e-06,7.92485723512176e-07,-4.58078076390695e-06,0.159273369456392,0.000140661364909517,"NT",-14.883,129.5,"near pristine","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,5.83134,198.90095,522.03361,78.23624,NA,NA,566.77191,7.34043,55.24793,62.11071,491.2,81216,637.84,129.35,NA,NA,23.82,0.213,3.384,1.7,9,5.3,"Semi Diurnal"
"Wagonga Inlet",9.78472075191717e-06,1.62774992953838e-05,3.29194220845049e-06,0.00266319476999618,4.11394556924323e-18,"NSW",-36.214,150.132,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.13062,4.17188,1.22045,1.54613,0.42762,0.06338,0.01459,NA,0.0576,NA,0.53121,NA,NA,0.11258,39.27,144,5.65,9.75,1.98,2.81,0.1,1.384,6.655,6.6,11.7,1.1,"Semi Diurnal"
"Walcott Inlet",1.37992501347351e-06,6.10531495908833e-06,-3.34546493214132e-06,0.559420117017637,3.30322112272038e-06,"WA",-16.343,124.394,"near pristine","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.58,12732,256.92,65.86,9.25,9.46,0.87,0.188,2.785,1.5,7.1,10.5,"Semi Diurnal"
"Walker River",4.13563018392148e-06,7.53090429184123e-06,7.40356076001725e-07,0.0151056442203796,1.58357958709775e-26,"NT",-13.59,135.837,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5,2232,2.85,22.59,NA,NA,0.47,0.29,3.048,1,6.6,1.8,"Diurnal"
"Wallaga Lake",-4.04573086087436e-06,8.33907539785714e-07,-8.92536926153443e-06,0.097680123295741,7.43838290149946e-22,"NSW",-36.365,150.079,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.53982,7.50976,2.0683,1.76145,0.01965,NA,NA,NA,0.22554,NA,0.45843,NA,NA,0.04287,60.97,291,7.91,10.1,3.22,1.83,0.15,1.259,6.605,6.1,11.9,1.1,"Semi Diurnal"
"Wallagoot Lake",1.27777926159464e-05,1.96752199316592e-05,5.88036530023359e-06,0.000228476990968678,1.42809889440608e-35,"NSW",-36.795,149.959,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.83244,3.10318,0.78572,0.81916,0.18359,NA,NA,NA,0.01679,NA,0.26742,NA,NA,0.08558,11.49,45,3.59,3.3,1.96,1.29,0.12,1.18,6.417,5.5,11.5,1.3,"Semi Diurnal"
"Wallis Lake",6.59813403078994e-06,1.07106693574495e-05,2.4855987041304e-06,0.00142396004757654,2.23893392070584e-17,"NSW",-32.174,152.51,"modified","wave dominated","WAVE-DOMINATED ESTUARY",NA,74.81486,8.24706,2.48853,1.30162,NA,5.25107,2.78205,0.0822,NA,5.97643,NA,NA,14.85353,227.88,1349,93.822,40.89,10.46,3.05,0.13,1.518,7.051,8.2,13.6,1.2,"Semi Diurnal"
"Walpole/Nornalup Inlet",-2.81508104018616e-06,4.49994561151134e-06,-1.01301076918837e-05,0.44191122201155,6.88563027852865e-30,"WA",-35.03,116.739,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.37468,10.04828,3.65174,1.21981,0.20532,NA,0.25626,NA,NA,NA,1.26084,NA,NA,0.04023,53.71,5632,15.09,14.31,3.34,1.38,0.29,2.315,8.42,10.3,13.7,0.5,"Diurnal"
"Walter Hall Creek",2.15435161266295e-06,1.7925943196728e-05,-1.36172399714021e-05,0.784924435406321,0.0035147709199055,"QLD",-21.713,149.461,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,0.85999,1.38763,1.04148,2.09183,0.17743,0.11453,NA,0.07142,NA,0.0391,NA,5.07,9,0.23,2.31,NA,NA,0.2,0.57,4.907,2.4,8.2,5,"Semi Diurnal"
"Wamberal Lagoon",4.61544985741084e-06,1.11514462108841e-05,-1.92054649606243e-06,0.15878907884895,0.00179043283362424,"NSW",-33.431,151.448,"extensively modified","wave dominated","OTHER",0.67823,0.41086,NA,NA,0.07088,NA,0.04268,NA,NA,NA,NA,NA,NA,NA,4.64,NA,0.41,1.91,0.33,0.56,0.054,NA,NA,NA,NA,NA,""
"Wapengo Lagoon",9.35632405407347e-06,1.40117144025568e-05,4.70093370559018e-06,6.43823870968857e-05,2.12984931918834e-13,"NSW",-36.635,150.021,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",NA,1.02044,1.81334,1.2867,0.18518,0.32905,0.31372,NA,NA,NA,0.37153,NA,NA,2.70548,18.47,82,2,6.12,1.61,3.43,0.31,1.039,6.319,5.1,11.4,1.1,"Semi Diurnal"
"Waverly Creek",-9.30676547144539e-07,3.04251743192357e-06,-4.90387052621265e-06,0.63970268850594,0.530659718862799,"QLD",-22.34,149.669,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,0.26915,19.90898,43.52249,4.23431,NA,NA,8.39537,NA,7.1901,0.05327,50.92,506,15.42,20.72,NA,NA,2.85,0.309,3.501,1.1,9.2,5.9,"Semi Diurnal"
"Waychinicup Inlet",1.64383224698499e-05,3.31314955397418e-05,-2.54850600042066e-07,0.0497537089021193,4.87728249786758e-05,"WA",-34.899,118.33,"modified","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11473,NA,NA,3.10911,2.65,NA,0.12,1.02,NA,NA,0.81,NA,NA,NA,NA,NA,""
"Wearyan River",-1.45038247216875e-06,2.61409755092964e-06,-5.51486249526713e-06,0.475719671590645,6.69960275052446e-29,"NT",-15.911,136.86,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.96,3704,7.56,32.01,NA,NA,0.67,0.004,3.279,0.2,9.2,2.3,"Diurnal"
"Wellstead Estuary",8.93142096894818e-06,1.4998953923692e-05,2.86388801420439e-06,0.00353683283465629,6.26140389647277e-08,"WA",-34.392,119.399,"modified","wave dominated","WAVE-DOMINATED ESTUARY",1.0333,1.72053,NA,0.37599,0.57518,NA,0.98435,NA,NA,NA,1.21671,NA,NA,NA,32.28,1481,3.2,12.86,1.03,0.8,0.11,0.981,8.23,3.5,15.2,0.7,"Diurnal"
"Werri Lagoon",1.83528392990265e-05,3.07476723130811e-05,5.958006284972e-06,0.00335017739315081,0.0122054092115663,"NSW",-34.728,150.839,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.67116,0.19309,NA,0.05174,NA,NA,NA,NA,0.0107,NA,0.0283,NA,NA,0.67735,2.35,NA,0.095,1.29,0.13,NA,0.054,NA,NA,NA,NA,NA,""
"West Hill Creek",6.49116221347155e-06,1.93526723119801e-05,-6.37034788503699e-06,0.313633948053452,0.00146958194146937,"QLD",-21.833,149.458,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,2.23978,4.74433,5.6167,2.22913,0.16256,NA,0.95258,NA,0.0285,NA,32.23,143,2.43,8.07,NA,NA,0.54,0.67,4.869,2.6,7.9,5.4,"Semi Diurnal"
"West Inlet",-2.24834245681406e-05,-5.79711718685e-06,-3.91697319494313e-05,0.00766240779364321,0.0283477039690958,"TAS",-40.787,145.261,"modified","tide dominated","TIDAL FLAT/CREEK",3.52998,NA,NA,6.70608,1.03052,NA,0.6233,NA,NA,NA,0.6691,NA,NA,NA,10.88,33,2.37,3.89,1.06,NA,0.95,0.854,4.995,4.8,10.5,2.6,"Semi Diurnal"
"Western Port Bay",9.48773296909167e-06,1.97658290149021e-05,-7.90363076718736e-07,0.0654213395763597,9.92511073817933e-13,"VIC",-38.429,145.216,"modified","tide dominated","OTHER",NA,NA,4.13857,3.46703,90.57019,15.36289,29.65951,3.69584,5.51959,NA,577.74547,NA,NA,259.39728,197,3652,469.45,38.57,7.16,NA,4.87,1.441,8.323,5.1,14.4,2.3,"Semi Diurnal"
"Wildman River",-6.01585234548235e-06,-1.74023247565093e-06,-1.02914722153138e-05,0.00513943693366218,8.82221463451783e-06,"NT",-12.304,132.076,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,2476,4.37,32.31,NA,NA,0.53,0.218,2.945,1.5,6.7,3.4,"Semi Diurnal"
"Willinga Lake",4.60492537923918e-06,1.0980837650079e-05,-1.77098689160065e-06,0.149187314027474,0.454257906978637,"NSW",-35.5,150.391,"near pristine","wave dominated","WAVE-DOMINATED ESTUARY",0.0897,0.13455,0.01145,0.01307,0.0238,NA,0.31957,NA,0.00854,NA,0.14063,NA,NA,NA,8.38,20,0.35,2.41,0.687,1.97,0.025,1.184,6.631,7,12.2,1.2,"Semi Diurnal"
"Wilson Inlet",3.45918608143747e-06,1.11596072242582e-05,-4.24123506138331e-06,0.369890792761991,1.48464497877095e-15,"WA",-35.026,117.333,"modified","wave dominated","WAVE-DOMINATED ESTUARY",2.39566,47.33173,0.81469,1.32508,0.53624,NA,0.31013,NA,0.11353,NA,0.57477,NA,NA,0.03303,54.91,2911,45.23,18.46,4.34,1.5,0.58,2.251,8.57,9.5,13.7,0.6,"Diurnal"
"Wingan Inlet",-1.31820562749128e-07,7.61760264277009e-06,-7.88124376826835e-06,0.972873747437628,0.131286538551016,"VIC",-37.749,149.513,"near pristine","wave dominated","WAVE-DOMINATED ESTUARY",0.06507,NA,0.11934,0.28279,0.37995,NA,0.73667,NA,0.02322,NA,0.71609,NA,NA,0.00589,22.35,520,1.5,9.68,0.64,0.56,0.12,1.573,6.731,5.6,11.4,1.1,"Diurnal"
"Wollumboola Lake",7.97150318228891e-06,1.47744164345342e-05,1.1685899300436e-06,0.0193881909154201,3.32767969344133e-05,"NSW",-34.94,150.776,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",2.6167,4.93458,0.76852,0.55523,0.31638,0.04439,NA,NA,0.0602,NA,0.21167,NA,NA,NA,19.14,34,5.53,6.6,2.1,0.54,0.27,1.015,6.625,7.5,12.7,1.2,"Semi Diurnal"
"Wonboyn River",5.50012089536972e-07,7.88819650497598e-06,-6.78817232590203e-06,0.880890352294149,1.3946557083025e-12,"NSW",-37.25,149.966,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.2825,0.97631,0.09755,1.07487,0.10481,NA,0.65773,NA,0.02642,NA,1.64798,NA,NA,0.05069,28.83,352,3.27,11.37,1.22,3.55,0.083,1.352,6.683,5.1,12.1,1.3,"Diurnal"
"Woolgoolga Lake",-1.56310688011657e-06,3.28489349911444e-06,-6.41110725934758e-06,0.519557024101943,0.147241155789068,"NSW",-30.099,153.198,"extensively modified","wave dominated","WAVE-DOMINATED ESTUARY",0.03882,0.14976,0.19513,0.04561,0.04968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,36,0.16,1.33,0.35,0.58,0.047,1.302,7.068,5.9,13.8,1.4,"Semi Diurnal"
"Wooli Wooli River",6.65347771972872e-06,1.61517978985168e-05,-2.84484245905937e-06,0.162059423813675,0.117685090063789,"NSW",-29.888,153.268,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",1.82351,NA,NA,NA,0.92834,0.76319,0.84234,0.37498,0.1368,NA,1.18046,NA,NA,0.02539,31.21,192,2.07,13.63,0.3,0.51,0.05,1.397,7.178,6.5,14,1.4,"Semi Diurnal"
"Wreck Creek",-1.06703353756539e-05,-2.82357878050246e-06,-1.85170919708053e-05,0.00708381980384679,3.57721145420562e-11,"QLD",-18.191,146.01,"near pristine","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,20,0.21,3.58,NA,NA,0.36,0.577,5.87,2.2,13.8,2.3,"Semi Diurnal"
"Wurugoij Creek",-9.44826378745688e-06,-3.32542829242526e-06,-1.55710992824885e-05,0.00220800490248382,5.55553569876941e-11,"NT",-11.905,133.887,"near pristine","wave dominated","STRANDPLAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.91,367,0.62,5.67,NA,NA,0.28,0.508,3.98,2,10,2.7,"Semi Diurnal"
